# enr, rho, sig_rho for thorConSalt
0.01000000	-570214.33	   9.7
0.25000000	   7922.36	  20.6
0.24679424	   7517.87	  21.6
0.24379488	   7170.18	  20.5
0.23821747	   6624.96	  19.3
0.22837850	   5459.70	  18.0
0.21337610	   3523.33	  18.7
0.19603424	    927.32	  21.2
0.18874118	   -304.52	  19.9
0.19172819	    144.79	  18.0
