# enr, rho, sig_rho for thorConSalt
0.00700000	-823753.39	  24.5
0.25000000	   7010.48	  63.4
0.24800792	   6921.33	  62.3
0.24605783	   6733.82	  61.1
0.24232564	   6193.13	  65.0
0.23567252	   5488.29	  66.7
0.22450462	   4086.86	  60.5
0.20924010	   2029.94	  64.3
0.19582068	   -167.78	  65.9
0.19806637	    316.99	  62.2
