# enr, rho, sig_rho for thorConSalt
0.00700000	-818121.89	 314.0
0.25000000	   7808.61	  76.0
0.24776144	   7528.99	  86.0
0.24562430	   7445.97	  79.0
0.24147195	   6879.73	  85.0
0.23405830	   6079.48	  79.0
0.22171674	   4636.57	  78.0
0.20457789	   2233.00	  90.0
0.19002736	     -0.20	  82.0
0.19133178	     89.92	  83.0
